GRIDCODE,CVEENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
188049,15042,201188.5557,529.4088831
188050,15048,249380.4828,2369.21749
188050,15048,249380.4828,5408.651997
188050,15048,249380.4828,5059.32416
188051,15048,249380.4828,909.2359264
188051,15048,249380.4828,3268.770952
188052,15042,201188.5557,1693.081509
188052,15048,249380.4828,6763.549787
188052,15048,249380.4828,1597.275858
188052,15048,249380.4828,1868.816448
188052,15042,201188.5557,1586.183922
188052,15048,249380.4828,14.41389792
188052,15048,249380.4828,840.2830797
188053,15048,249380.4828,1201.426363
188054,15047,105630.8039,6008.607844
188055,15047,105630.8039,2830.449822
188056,15056,76017.2986,4578.510162
188056,15047,105630.8039,1778.206668
188060,15112,102428.2618,6577.53656
188063,15060,160883.6923,1201.466021
188063,15112,102428.2618,977.2768578
188063,15060,160883.6923,7989.096416
188064,15060,160883.6923,2283.348711
188064,15060,160883.6923,2848.575712
188064,15060,160883.6923,2349.481686
188064,15060,160883.6923,1340.675419
188064,15060,160883.6923,2993.366857
188065,15060,160883.6923,3224.454279
188065,15060,160883.6923,3595.518707
188065,15060,160883.6923,96.92472998
188065,15060,160883.6923,533.9917811
188065,15060,160883.6923,1250.039578
188065,15060,160883.6923,1810.530754
188066,15060,160883.6923,108.4380525
188066,15060,160883.6923,2822.731725
188066,15060,160883.6923,6205.159158
188067,15060,160883.6923,2124.731885
188067,15060,160883.6923,3249.480983
188067,15060,160883.6923,3470.890066
188067,15060,160883.6923,2990.478113
188068,15121,143623.0177,5204.605197
188068,15060,160883.6923,1131.122279
188068,15060,160883.6923,1085.03755
188069,15121,143623.0177,4851.039695
188069,15121,143623.0177,6108.771846
188069,15121,143623.0177,820.5210391
188070,15121,143623.0177,1605.737159
188071,15121,143623.0177,3349.724667
188071,15109,84681.532,1032.188006
188071,15121,143623.0177,383.148148
188071,15109,84681.532,3722.242911
188071,15121,143623.0177,1963.698894
188071,15121,143623.0177,857.0341091
188071,15109,84681.532,1001.654035
188071,15121,143623.0177,2074.696184
188071,15121,143623.0177,1724.853154
188071,15109,84681.532,25.36095605
188071,15024,42678.213,1879.495586
188072,15109,84681.532,1364.54158
188072,15109,84681.532,1208.316926
188072,15109,84681.532,3759.870848
188072,15109,84681.532,4101.089722
188072,15109,84681.532,1280.0346
188072,15109,84681.532,248.5963367
188072,15109,84681.532,2195.47614
188073,15109,84681.532,10001.64112
188073,15109,84681.532,6250.953171
188073,15020,32876.2851,2387.429359
188073,15109,84681.532,1329.388428
188073,15109,84681.532,5427.380513
188074,15020,32876.2851,7092.710781
188074,15020,32876.2851,2242.142885
188074,15020,32876.2851,3673.860492
188074,15020,32876.2851,1993.662909
188074,15020,32876.2851,1344.179652
188074,15020,32876.2851,3540.890162
188075,15020,32876.2851,2588.485411
188075,15033,201722.5461,1459.803114
188075,15020,32876.2851,3291.592812
188076,15033,201722.5461,1178.26995
188076,15033,201722.5461,1630.203469
188076,15033,201722.5461,5414.008646
188077,15033,201722.5461,606.9221077
188077,15081,184095.1519,13238.01759
188078,15033,201722.5461,411.3215901
188078,15033,201722.5461,5713.409143
188078,15033,201722.5461,1659.196996
188078,15033,201722.5461,2043.103735
188078,15033,201722.5461,9479.506606
188078,15002,100230.5108,551.4865304
188079,15002,100230.5108,8337.818194
188080,15002,100230.5108,1217.462052
188080,15002,100230.5108,3716.728855
188080,15002,100230.5108,4946.245077
188080,15002,100230.5108,5275.117267
188081,15002,100230.5108,5356.511797
188081,15002,100230.5108,14621.74089
188082,15002,100230.5108,5066.920959
188082,15002,100230.5108,1243.135973
188082,15002,100230.5108,875.3717267
188082,15002,100230.5108,1074.431259
188093,29006,132245.863,2395.360896
188094,13008,61682.1044,18.50755209
188094,13021,14346.9448,478.2236191
188094,13008,61682.1044,724.0829665
188094,13008,61682.1044,476.7730364
188094,29006,132245.863,1276.739325
188094,29006,132245.863,2748.325062
188094,29006,132245.863,302.9459554
188095,13008,61682.1044,204.9430849
188101,29034,154222.4584,6290.011029
188104,29034,154222.4584,1444.956966
188105,29034,154222.4584,6654.436739
188106,29034,154222.4584,6394.118022
188106,29003,71017.3942,558.5755709
188107,29034,154222.4584,2245.276486
188108,29034,154222.4584,2609.812642
188108,29034,154222.4584,3790.360935
188108,29034,154222.4584,6018.095518
188110,29034,154222.4584,666.2974168
188111,29034,154222.4584,760.7732594
188117,21083,85588.0876,1168.108834
188117,21083,85588.0876,2647.71391
188119,21083,85588.0876,441.6186938
188120,21083,85588.0876,5155.201936
188121,21083,85588.0876,9371.223175
188126,21044,30836.4063,2175.90074
188126,21044,30836.4063,4429.785009
189098,15124,138348.8179,5096.795538
189099,15124,138348.8179,1221.376715
189100,15074,220668.8271,2232.763724
189101,15074,220668.8271,4264.611443
189101,15074,220668.8271,4389.663727
189101,15074,220668.8271,2518.213758
189103,15074,220668.8271,4377.874525
189104,15074,220668.8271,6751.935818
189105,15074,220668.8271,3377.887392
189105,15042,201188.5557,2543.039103
189106,15042,201188.5557,946.7992034
189106,15042,201188.5557,6404.537033
189106,15042,201188.5557,154.0749659
189107,15042,201188.5557,5695.765052
189107,15042,201188.5557,2332.768342
189107,15042,201188.5557,3201.265556
189107,15042,201188.5557,819.5199069
189108,15048,249380.4828,3217.676138
189108,15042,201188.5557,3077.768186
189108,15042,201188.5557,1990.590842
189108,15048,249380.4828,2920.562296
189109,15048,249380.4828,607.8057518
189109,15048,249380.4828,645.6756705
189109,15048,249380.4828,3617.026234
189109,15048,249380.4828,7083.938872
189109,15048,249380.4828,2254.239873
189109,15048,249380.4828,2179.734277
189110,15048,249380.4828,6573.910863
189110,15048,249380.4828,1331.237925
189110,15048,249380.4828,1163.435198
189110,15048,249380.4828,725.5247934
189110,15048,249380.4828,1338.231198
189111,15048,249380.4828,5662.760149
189112,15048,249380.4828,3523.357994
189112,15048,249380.4828,585.94351
189112,15042,201188.5557,1994.875755
189112,15048,249380.4828,4567.224715
189113,15047,105630.8039,5260.759166
189113,15042,201188.5557,759.7101025
189119,15112,102428.2618,6665.577451
189122,15112,102428.2618,6335.705407
189124,15060,160883.6923,8277.109051
189128,15121,143623.0177,3286.97703
189128,15121,143623.0177,1965.159897
189128,15121,143623.0177,60.44796239
189129,15121,143623.0177,2262.097633
189129,15121,143623.0177,155.0305406
189129,15121,143623.0177,1745.150614
189129,15121,143623.0177,1908.307315
189129,15121,143623.0177,2759.071298
189129,15121,143623.0177,643.8582994
189129,15121,143623.0177,1149.137618
189129,15121,143623.0177,2695.312602
189129,15121,143623.0177,2261.841385
189130,15024,42678.213,570.6080794
189130,15121,143623.0177,199.0354434
189130,15024,42678.213,1283.619545
189130,15024,42678.213,417.329148
189130,15121,143623.0177,192.6779416
189130,15024,42678.213,1233.156675
189130,15121,143623.0177,1784.673656
189130,15121,143623.0177,3977.312723
189130,15121,143623.0177,256.8691128
189130,15024,42678.213,3010.230602
189130,15121,143623.0177,1699.983214
189130,15121,143623.0177,1626.41708
189130,15024,42678.213,1550.817652
189130,15024,42678.213,1411.517215
189130,15024,42678.213,1369.846159
189130,15121,143623.0177,2109.105178
189131,15109,84681.532,441.7149069
189131,15024,42678.213,1832.565836
189131,15024,42678.213,1022.472867
189131,15024,42678.213,796.813983
189131,15024,42678.213,5079.988827
189131,15024,42678.213,413.8191667
189131,15024,42678.213,434.6260174
189132,15108,10642.1891,1745.751264
189132,15024,42678.213,560.7526967
189133,15109,84681.532,334.6890664
189133,15108,10642.1891,673.8252786
189133,15020,32876.2851,506.858748
189133,15109,84681.532,1583.998321
189133,15020,32876.2851,2512.757481
189134,15020,32876.2851,1701.714445
189134,15109,84681.532,3545.178611
189134,15044,4844.8906,1248.56035
189134,15109,84681.532,2679.234529
189134,15033,201722.5461,1235.037219
189134,15109,84681.532,940.3425054
189135,15033,201722.5461,953.911606
189136,15081,184095.1519,4862.654346
189136,15081,184095.1519,1036.566626
189136,15081,184095.1519,3568.119989
189136,15081,184095.1519,2269.87612
189136,15081,184095.1519,1751.824357
189136,15081,184095.1519,1331.002423
189137,15081,184095.1519,2984.522853
189137,15033,201722.5461,240.5441618
189137,15081,184095.1519,2916.05212
189137,15081,184095.1519,94.03873536
189137,15081,184095.1519,283.5554871
189137,15081,184095.1519,1448.165907
189137,15081,184095.1519,7858.687243
189138,15081,184095.1519,1873.778007
189138,15081,184095.1519,657.3053963
189139,15081,184095.1519,2413.118098
189139,15002,100230.5108,1094.309093
189139,15002,100230.5108,2972.936946
189140,15092,77834.7016,2784.027018
189140,15002,100230.5108,3178.325557
189140,15002,100230.5108,506.096668
189140,15092,77834.7016,304.2895037
189141,15092,77834.7016,600.1628885
189141,15002,100230.5108,2149.61637
189141,15092,77834.7016,577.5345156
189141,15092,77834.7016,1075.758532
189141,15092,77834.7016,3751.398783
189141,15002,100230.5108,4511.304001
189141,15092,77834.7016,1229.144027
189141,15092,77834.7016,6662.125231
189152,13021,14346.9448,1361.399551
189153,13021,14346.9448,4140.863012
189153,13021,14346.9448,1531.926382
189153,13008,61682.1044,4041.315809
189154,13008,61682.1044,3707.047673
189160,13007,19740.776,850.7875815
189160,29034,154222.4584,1836.381399
189160,29034,154222.4584,4906.440108
189160,29034,154222.4584,3826.781698
189161,29034,154222.4584,6466.986907
189162,29034,154222.4584,6505.461535
189163,29034,154222.4584,5190.331979
189167,29034,154222.4584,2168.066534
189168,29034,154222.4584,6961.75669
189176,21083,85588.0876,3947.797695
189176,21083,85588.0876,1497.661277
189177,21083,85588.0876,6658.703293
189178,21083,85588.0876,4096.749409
189178,21083,85588.0876,2701.013241
189179,21083,85588.0876,1664.616583
189185,21044,30836.4063,1769.524584
190157,15124,138348.8179,2847.320298
190158,15124,138348.8179,138.343583
190158,15124,138348.8179,4256.709701
190158,15074,220668.8271,1960.859188
190158,15124,138348.8179,3394.78233
190159,15074,220668.8271,4046.512514
190160,15074,220668.8271,1142.034565
190161,15074,220668.8271,6228.906978
190161,15074,220668.8271,256.325
190161,15074,220668.8271,4753.681573
190162,15074,220668.8271,2961.819748
190162,15074,220668.8271,4729.231652
190162,15074,220668.8271,3178.116143
190163,15074,220668.8271,419.4697247
190163,15074,220668.8271,776.9469697
190163,15074,220668.8271,1568.68339
190163,15074,220668.8271,621.5911211
190163,15074,220668.8271,4694.22304
190163,15074,220668.8271,546.6058569
190163,15074,220668.8271,2738.038835
190163,15074,220668.8271,2849.955847
190163,15074,220668.8271,1153.761196
190164,15074,220668.8271,103.1670344
190164,15074,220668.8271,4854.532341
190164,15074,220668.8271,1118.465685
190164,15042,201188.5557,145.2234718
190164,15074,220668.8271,1346.201346
190164,15042,201188.5557,7.666744393
190164,15042,201188.5557,1504.876039
190165,15042,201188.5557,551.0979446
190165,15042,201188.5557,3526.277895
190166,15048,249380.4828,1066.887264
190166,15042,201188.5557,3338.860094
190166,15042,201188.5557,1942.459821
190167,15048,249380.4828,7025.41698
190167,15048,249380.4828,1092.259258
190167,15048,249380.4828,6433.025174
190167,15048,249380.4828,347.2633678
190167,15048,249380.4828,3656.78787
190167,15042,201188.5557,528.9897053
190167,15048,249380.4828,1258.802254
190168,15048,249380.4828,3036.079596
190168,15048,249380.4828,2226.03512
190168,15048,249380.4828,1448.040153
190168,15048,249380.4828,4.469560022
190168,15048,249380.4828,16.64889327
190168,15048,249380.4828,13.69613226
190168,15048,249380.4828,968.0440728
190168,15048,249380.4828,2616.763443
190168,15048,249380.4828,6.704340014
190168,15048,249380.4828,4718.393837
190168,15048,249380.4828,651.2116024
190168,15048,249380.4828,329.0226916
190169,15048,249380.4828,4994.391751
190169,15048,249380.4828,1446.4535
190169,15048,249380.4828,6758.105244
190170,15048,249380.4828,1110.781611
190170,15048,249380.4828,509.3523281
190170,15048,249380.4828,6726.787212
190171,15048,249380.4828,6173.015917
190171,15048,249380.4828,1871.01747
190172,15048,249380.4828,3265.264208
190172,15048,249380.4828,2870.604741
190172,15048,249380.4828,3129.964852
190178,15112,102428.2618,3426.075704
190179,15112,102428.2618,3849.289486
190180,15112,102428.2618,1939.032019
190181,15112,102428.2618,5298.715804
190183,15060,160883.6923,6071.761557
190183,15060,160883.6923,673.038099
190184,15095,119037.6759,2646.251991
190184,15060,160883.6923,2197.82902
190184,15095,119037.6759,3289.094219
190185,15095,119037.6759,385.7850365
190185,15095,119037.6759,7569.298815
190185,15095,119037.6759,1506.825599
190186,15095,119037.6759,3245.89482
190186,15095,119037.6759,2296.893377
190186,15095,119037.6759,4696.761715
190187,15095,119037.6759,1514.266384
190187,15121,143623.0177,2326.74607
190187,15095,119037.6759,2658.197284
190187,15095,119037.6759,969.8298035
190187,15095,119037.6759,2775.327977
190188,15121,143623.0177,3059.436901
190188,15095,119037.6759,514.430501
190188,15095,119037.6759,484.1390559
190188,15121,143623.0177,2709.386714
190189,15121,143623.0177,5117.50586
190189,15095,119037.6759,1165.403858
190189,15121,143623.0177,275.171166
190189,15121,143623.0177,5111.717884
190189,15121,143623.0177,2071.674256
190189,15121,143623.0177,902.4393351
190189,15121,143623.0177,533.6458879
190189,15121,143623.0177,11.78674232
190189,15121,143623.0177,2955.537392
190190,15121,143623.0177,458.0199028
190190,15024,42678.213,610.5990024
190190,15121,143623.0177,4836.127573
190191,15108,10642.1891,4784.695699
190191,15024,42678.213,1169.444843
190191,15053,18004.2155,3643.345972
190191,15024,42678.213,2199.731728
190192,15108,10642.1891,3437.916873
190192,15059,41624.2905,2565.486307
190192,15059,41624.2905,1992.760614
190192,15059,41624.2905,374.0736021
190193,15109,84681.532,2448.704835
190193,15059,41624.2905,1980.638969
190193,15059,41624.2905,828.1943516
190194,15125,4283.0673,2089.274639
190194,15059,41624.2905,1148.505701
190194,15125,4283.0673,2193.792694
190194,15081,184095.1519,2170.199306
190195,15081,184095.1519,1266.824769
190196,15081,184095.1519,3901.939316
190196,15081,184095.1519,1496.607768
190196,15081,184095.1519,3700.627573
190196,15081,184095.1519,5495.22802
190196,15081,184095.1519,3180.801335
190196,15081,184095.1519,459.9596804
190197,15081,184095.1519,5994.10622
190197,15081,184095.1519,1719.321608
190198,15092,77834.7016,3932.707523
190198,15081,184095.1519,380.1887443
190199,15092,77834.7016,307.8737549
190199,15002,100230.5108,1317.923277
190199,15092,77834.7016,1922.890135
190199,15092,77834.7016,1378.563355
190199,15092,77834.7016,2023.423899
190199,15092,77834.7016,2378.730827
190199,15092,77834.7016,3134.335858
190200,15092,77834.7016,5354.995132
190200,15092,77834.7016,2992.919078
190200,15092,77834.7016,1199.315215
190200,15092,77834.7016,1090.120833
190200,15092,77834.7016,1373.254735
190201,15092,77834.7016,784.8569289
190201,15092,77834.7016,5152.038373
190201,15092,77834.7016,846.5789684
190201,15092,77834.7016,2758.527021
190201,15075,42659.9958,450.5185752
190201,15092,77834.7016,1841.458255
190201,15075,42659.9958,499.8528325
190201,15092,77834.7016,6093.763777
190201,15075,42659.9958,696.449867
190201,15092,77834.7016,1801.933903
190202,15092,77834.7016,365.9999714
190202,15075,42659.9958,1702.438744
190202,15092,77834.7016,3515.916479
190202,15092,77834.7016,146.2165892
190202,15092,77834.7016,1145.15653
190203,15065,17634.8602,1913.798433
190211,13021,14346.9448,4727.653531
190211,13008,61682.1044,537.4878787
190211,13021,14346.9448,940.1476989
190211,13061,117615.5778,226.4299442
190211,13021,14346.9448,489.2048466
190211,13021,14346.9448,283.9897953
190213,13008,61682.1044,5793.528839
190214,13008,61682.1044,2247.688334
190216,13008,61682.1044,4965.749801
190217,13007,19740.776,6575.014571
190217,13008,61682.1044,111.7807943
190218,13007,19740.776,6257.937113
190219,13007,19740.776,143.867568
190227,21053,67264.4222,1567.885304
190227,29034,154222.4584,3006.516761
191216,15124,138348.8179,543.723016
191217,15124,138348.8179,6694.97371
191219,15074,220668.8271,240.7647497
191219,15064,70467.8243,1606.786308
191219,15048,249380.4828,725.7911306
191220,15074,220668.8271,5762.811969
191221,15074,220668.8271,391.7038203
191221,15048,249380.4828,2664.640425
191222,15074,220668.8271,3019.008196
191222,15074,220668.8271,1935.239256
191222,15074,220668.8271,2427.029059
191222,15048,249380.4828,2434.343033
191223,15074,220668.8271,1282.718643
191225,15048,249380.4828,709.0807229
191225,15048,249380.4828,2168.736947
191225,15048,249380.4828,688.9992293
191225,15048,249380.4828,5561.306644
191225,15048,249380.4828,1121.111983
191225,15048,249380.4828,673.1016064
191225,15048,249380.4828,1925.818718
